,origin_name,destination_name,originregion_name,destinationregion_name,countryflow_2019
1358,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1359,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1360,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1362,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1363,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1364,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1366,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1367,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1368,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1369,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1371,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1372,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1373,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1374,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1376,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1377,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1380,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1383,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1384,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1385,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1386,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1387,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1388,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1390,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1391,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1393,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1395,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1397,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1398,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1400,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1401,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1402,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1403,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1404,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1405,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1406,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1407,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1408,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1410,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1412,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1415,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1420,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1421,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1422,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1423,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1425,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1427,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1429,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1430,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1431,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1432,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1433,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1434,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1435,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1437,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1438,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1440,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1441,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1442,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1443,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1448,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1449,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1451,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1456,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1457,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1458,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1459,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1460,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1461,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1462,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1463,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1464,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1465,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1466,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1467,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1468,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1469,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1470,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1471,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1472,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1473,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1474,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1475,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1476,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1477,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1478,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1479,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1480,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1481,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1482,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1483,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1484,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1485,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1486,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1487,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1488,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1489,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1490,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1491,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1492,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1493,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1494,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1495,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1496,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1497,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1498,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1499,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1500,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1501,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1502,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1503,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1504,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1505,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1506,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1507,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1508,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1509,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1510,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1511,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1512,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1513,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1514,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1515,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1516,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1517,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1518,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1519,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1520,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1521,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1522,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1523,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1524,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1525,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1526,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1527,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1528,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1529,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1530,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1531,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1532,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1533,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1534,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1535,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1536,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1537,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1538,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1539,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1540,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1541,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1542,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1543,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1544,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1545,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1546,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1547,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1548,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1549,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1550,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1551,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1552,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1553,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1554,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1555,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1556,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1557,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1558,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1559,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1560,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1561,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1562,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1563,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1564,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1565,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1566,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1567,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1568,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1570,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1571,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1572,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1573,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1574,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1575,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1576,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1577,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1578,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1579,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1580,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1581,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1582,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1583,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1585,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1587,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1589,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1591,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1592,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1593,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1594,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1595,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1596,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1598,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1599,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1600,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1601,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1602,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1604,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1605,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1606,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1607,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1608,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1609,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1610,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1611,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1612,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1613,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1614,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1615,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1617,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1618,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1619,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1620,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1622,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1623,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1625,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1626,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1628,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1629,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1630,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1631,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1633,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1634,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1635,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1636,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1637,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1638,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1639,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1641,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1644,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1645,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1647,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1648,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1649,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1650,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1651,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1652,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1653,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1654,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1655,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1656,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1657,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1658,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1659,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1660,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1661,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1662,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1663,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1664,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1666,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1667,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1668,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1669,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1670,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1672,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1673,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1674,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1675,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1676,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1677,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1678,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1679,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1680,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1681,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1682,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
1683,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,CC,CC,1
